round_index,slot,role,participant_id,arrival_offset_ms
152,185,proxy,34,97.154140
152,185,proxy,36,97.171068
152,185,proxy,35,97.202063
152,185,proxy,29,100.566149
152,185,proxy,22,102.038145
152,185,proxy,28,103.518009
152,185,proxy,25,181.683064
152,185,proxy,17,181.882143
152,185,proxy,21,182.685137
152,185,proxy,30,182.733059
152,185,proxy,13,182.914019
152,185,proxy,23,182.970047
152,185,proxy,11,182.996988
152,185,proxy,3,183.119059
152,185,proxy,7,183.557987
152,185,proxy,5,184.133053
152,185,proxy,9,184.133053
152,185,proxy,20,184.345961
152,185,proxy,38,184.385061
152,185,proxy,19,184.669018
152,185,proxy,0,184.678078
152,185,proxy,32,185.175180
152,185,proxy,1,194.545984
152,185,proxy,31,288.769007
153,188,component,2,0.011921
153,188,component,1,0.032902
153,188,component,4,0.041962
153,188,component,3,0.043869
153,188,component,5,0.057936
153,188,component,6,0.073910
153,188,component,8,0.086784
153,188,component,7,0.118971
153,188,component,9,0.124931
153,188,component,11,0.128984
153,188,component,12,0.132799
153,188,component,10,0.136852
153,188,component,15,0.145912
153,188,component,14,0.163794
153,188,component,16,0.194788
153,188,component,17,0.224829
153,188,component,18,0.224829
153,188,component,13,0.225782
153,188,component,19,0.238895
153,188,component,20,0.250816
153,188,component,21,0.255823
153,188,component,22,0.256777
153,188,component,24,0.271797
153,188,component,25,0.289917
153,188,component,26,0.290871
153,188,component,28,0.290871
153,188,component,23,0.299931
153,188,component,27,0.312805
153,188,component,31,0.338793
153,188,component,30,0.351906
153,188,component,29,0.361919
153,188,component,35,0.365973
153,188,component,34,0.370979
153,188,component,32,0.380993
153,188,component,36,0.397921
153,188,component,33,0.403881
153,188,component,38,0.438929
153,188,component,39,0.441790
153,188,component,37,0.444889
153,188,component,40,0.453949
153,188,component,41,0.467777
153,188,component,45,0.503778
153,188,component,44,0.505924
153,188,component,42,0.506878
153,188,component,43,0.506878
153,188,component,47,0.506878
153,188,component,46,0.515938
153,188,component,48,0.518799
153,188,component,49,0.538826
153,188,component,51,0.546932
153,188,component,50,0.547886
153,188,component,53,0.594854
153,188,component,52,0.606775
153,188,component,55,0.616789
153,188,component,56,0.631809
153,188,component,54,0.633001
153,188,component,57,0.638962
153,188,component,58,0.648975
153,188,component,59,0.651836
153,188,component,61,0.664949
153,188,component,62,0.667810
153,188,component,60,0.673771
153,188,component,67,0.693798
153,188,component,66,0.694990
153,188,component,68,0.700951
153,188,component,69,0.706911
153,188,component,63,0.712872
153,188,component,64,0.712872
153,188,component,65,0.723839
153,188,component,70,0.732899
153,188,component,76,0.735998
153,188,component,73,0.741959
153,188,component,72,0.757933
153,188,component,71,0.765800
153,188,component,74,0.770807
153,188,component,80,0.770807
153,188,component,81,0.781775
153,188,component,75,0.786781
153,188,component,79,0.791788
153,188,component,84,0.791788
153,188,component,77,0.792980
153,188,component,82,0.793934
153,188,component,88,0.813961
153,188,component,85,0.815868
153,188,component,90,0.819921
153,188,component,87,0.828981
153,188,component,83,0.831842
153,188,component,78,0.841856
153,188,component,89,0.844955
153,188,component,86,0.860929
153,188,proxy,30,96.194983
153,188,proxy,9,96.196890
153,188,proxy,4,96.223831
153,188,proxy,11,96.264839
153,188,proxy,17,96.561909
153,188,proxy,7,96.562862
153,188,proxy,16,96.613884
153,188,proxy,32,96.618891
153,188,proxy,8,96.627951
153,188,proxy,26,96.662998
153,188,proxy,31,96.674919
153,188,proxy,3,96.694946
153,188,proxy,36,96.782923
153,188,proxy,19,96.836805
153,188,proxy,5,96.999884
153,188,proxy,2,97.370863
153,188,proxy,6,97.494841
153,188,proxy,39,97.559929
153,188,proxy,29,101.397991
153,188,proxy,1,102.781773
153,188,proxy,23,106.536865
153,188,proxy,35,181.969881
153,188,proxy,12,182.368994
153,188,proxy,24,182.368994
153,188,proxy,18,182.921886
153,188,proxy,27,182.921886
153,188,proxy,10,183.318853
153,188,proxy,33,183.773994
153,188,proxy,21,183.782816
153,188,proxy,14,183.979988
153,188,proxy,34,184.229851
153,188,proxy,37,184.524775
153,188,proxy,15,184.541941
153,188,proxy,0,184.898853
153,188,proxy,20,185.686827
153,188,proxy,13,189.996004
153,188,proxy,22,193.958998
153,188,proxy,28,194.945812
153,188,proxy,25,288.861990
153,188,proxy,38,289.036989
154,190,component,3,0.218153
154,190,component,6,0.218153
154,190,component,7,0.218153
154,190,component,11,0.218153
154,190,component,1,0.226021
154,190,component,2,0.226974
154,190,component,4,0.226974
154,190,component,5,0.226974
154,190,component,8,0.226974
154,190,component,9,0.226974
154,190,component,10,0.226974
154,190,component,13,0.245094
154,190,component,12,0.262976
154,190,component,15,0.278950
154,190,component,14,0.291109
154,190,component,16,0.291109
154,190,component,19,0.303030
154,190,component,17,0.318050
154,190,component,20,0.318050
154,190,component,22,0.333071
154,190,component,18,0.336170
154,190,component,21,0.355005
154,190,component,23,0.379086
154,190,component,25,0.419140
154,190,component,24,0.420094
154,190,component,26,0.437021
154,190,component,29,0.439167
154,190,component,28,0.447035
154,190,component,27,0.470161
154,190,component,30,0.472069
154,190,component,31,0.475168
154,190,component,32,0.491142
154,190,component,34,0.499964
154,190,component,35,0.506163
154,190,component,38,0.519991
154,190,component,37,0.524044
154,190,component,36,0.529051
154,190,component,33,0.533104
154,190,component,39,0.543118
154,190,component,41,0.547171
154,190,component,40,0.555038
154,190,component,45,0.581980
154,190,component,47,0.584126
154,190,component,42,0.587940
154,190,component,43,0.587940
154,190,component,44,0.597954
154,190,component,46,0.597954
154,190,component,48,0.597954
154,190,component,49,0.612974
154,190,component,52,0.615120
154,190,component,53,0.621080
154,190,component,50,0.627995
154,190,component,51,0.627995
154,190,component,55,0.643969
154,190,component,57,0.650167
154,190,component,56,0.658989
154,190,component,54,0.659943
154,190,component,60,0.659943
154,190,component,59,0.684977
154,190,component,58,0.689030
154,190,component,63,0.692129
154,190,component,64,0.692129
154,190,component,65,0.694036
154,190,component,62,0.713110
154,190,component,61,0.715971
154,190,component,67,0.719070
154,190,component,66,0.725985
154,190,component,72,0.735998
154,190,component,68,0.736952
154,190,component,74,0.738144
154,190,component,69,0.740051
154,190,component,71,0.753164
154,190,component,79,0.765085
154,190,component,76,0.766993
154,190,component,70,0.767946
154,190,component,75,0.767946
154,190,component,78,0.767946
154,190,component,73,0.769138
154,190,component,77,0.780106
154,190,component,80,0.797033
154,190,component,85,0.801086
154,190,component,81,0.817060
154,190,component,83,0.822067
154,190,component,84,0.823021
154,190,component,82,0.831127
154,190,component,89,0.839949
154,190,component,86,0.844955
154,190,component,90,0.851154
154,190,component,87,0.856161
154,190,component,88,0.864983
154,190,proxy,12,95.931053
154,190,proxy,21,95.953941
154,190,proxy,9,95.983982
154,190,proxy,4,96.034050
154,190,proxy,13,96.034050
154,190,proxy,38,96.040010
154,190,proxy,36,96.070051
154,190,proxy,17,96.110106
154,190,proxy,6,96.145153
154,190,proxy,20,96.300125
154,190,proxy,35,96.349001
154,190,proxy,18,96.637011
154,190,proxy,23,96.685171
154,190,proxy,25,96.781969
154,190,proxy,34,96.847057
154,190,proxy,0,96.932173
154,190,proxy,24,96.944094
154,190,proxy,10,96.950054
154,190,proxy,31,97.108126
154,190,proxy,14,97.110987
154,190,proxy,2,97.571135
154,190,proxy,39,99.456072
154,190,proxy,28,102.379084
154,190,proxy,22,102.620125
154,190,proxy,26,181.062937
154,190,proxy,16,182.770967
154,190,proxy,33,182.858944
154,190,proxy,11,182.959080
154,190,proxy,3,183.289051
154,190,proxy,5,183.881044
154,190,proxy,7,184.173107
154,190,proxy,19,184.770107
154,190,proxy,32,184.770107
154,190,proxy,8,185.222149
154,190,proxy,27,185.240030
154,190,proxy,30,185.289145
154,190,proxy,29,193.264961
154,190,proxy,1,194.995165
154,190,proxy,15,287.721157
154,190,proxy,37,291.255951
155,200,component,3,0.404119
155,200,component,6,0.405073
155,200,component,1,0.414133
155,200,component,12,0.414133
155,200,component,2,0.415087
155,200,component,4,0.415087
155,200,component,5,0.415087
155,200,component,10,0.415087
155,200,component,15,0.415087
155,200,component,7,0.416040
155,200,component,8,0.416040
155,200,component,9,0.416040
155,200,component,11,0.416040
155,200,component,14,0.418186
155,200,component,16,0.418186
155,200,component,13,0.423193
155,200,component,18,0.455141
155,200,component,17,0.458002
155,200,component,19,0.458002
155,200,component,20,0.459194
155,200,component,23,0.459194
155,200,component,21,0.461102
155,200,component,25,0.478029
155,200,component,24,0.481129
155,200,component,27,0.491142
155,200,component,28,0.491142
155,200,component,22,0.492096
155,200,component,30,0.492096
155,200,component,26,0.494003
155,200,component,29,0.498056
155,200,component,31,0.499010
155,200,component,34,0.513077
155,200,component,32,0.514984
155,200,component,35,0.533104
155,200,component,33,0.541210
155,200,component,38,0.544071
155,200,component,37,0.545025
155,200,component,36,0.554085
155,200,component,40,0.560045
155,200,component,44,0.565052
155,200,component,39,0.567198
155,200,component,41,0.568151
155,200,component,46,0.586987
155,200,component,51,0.601053
155,200,component,45,0.609159
155,200,component,42,0.611067
155,200,component,43,0.612020
155,200,component,47,0.614166
155,200,component,49,0.622988
155,200,component,48,0.626087
155,200,component,53,0.637054
155,200,component,52,0.642061
155,200,component,59,0.655174
155,200,component,58,0.663996
155,200,component,62,0.663996
155,200,component,50,0.665188
155,200,component,55,0.671148
155,200,component,54,0.684023
155,200,component,60,0.684023
155,200,component,56,0.685215
155,200,component,57,0.685215
155,200,component,61,0.685215
155,200,component,67,0.697136
155,200,component,69,0.715017
155,200,component,63,0.717163
155,200,component,64,0.717163
155,200,component,65,0.720024
155,200,component,66,0.727177
155,200,component,70,0.739098
155,200,component,74,0.764132
155,200,component,71,0.766039
155,200,component,68,0.766993
155,200,component,72,0.771046
155,200,component,73,0.787020
155,200,component,81,0.788212
155,200,component,76,0.793219
155,200,component,79,0.797987
155,200,component,77,0.799179
155,200,component,82,0.800133
155,200,component,85,0.820160
155,200,component,80,0.826120
155,200,component,75,0.832081
155,200,component,78,0.832081
155,200,component,87,0.838041
155,200,component,84,0.843048
155,200,component,83,0.845194
155,200,component,89,0.852108
155,200,component,86,0.868082
155,200,component,90,0.873089
155,200,component,88,0.880003
155,200,proxy,4,95.755100
155,200,proxy,16,95.908165
155,200,proxy,12,96.127033
155,200,proxy,3,96.194983
155,200,proxy,35,96.269131
155,200,proxy,37,96.310139
155,200,proxy,17,96.426010
155,200,proxy,5,96.427202
155,200,proxy,19,96.542120
155,200,proxy,15,96.554995
155,200,proxy,30,96.579075
155,200,proxy,34,96.677065
155,200,proxy,27,96.733093
155,200,proxy,31,96.759081
155,200,proxy,10,96.954107
155,200,proxy,7,96.986055
155,200,proxy,36,97.170115
155,200,proxy,9,97.565174
155,200,proxy,33,97.609997
155,200,proxy,28,101.839066
155,200,proxy,22,102.540016
155,200,proxy,25,182.213068
155,200,proxy,8,182.710171
155,200,proxy,26,183.163166
155,200,proxy,14,183.562040
155,200,proxy,21,183.730125
155,200,proxy,13,183.777094
155,200,proxy,18,183.988094
155,200,proxy,20,183.998108
155,200,proxy,11,183.999062
155,200,proxy,32,184.039116
155,200,proxy,0,184.349060
155,200,proxy,38,184.358120
155,200,proxy,24,184.374094
155,200,proxy,23,184.674025
155,200,proxy,2,184.840202
155,200,proxy,6,186.891079
155,200,proxy,39,189.865112
155,200,proxy,29,190.831184
155,200,proxy,1,194.688082
156,206,component,1,0.008821
156,206,component,4,0.019789
156,206,component,2,0.020981
156,206,component,5,0.022888
156,206,component,3,0.034809
156,206,component,6,0.034809
156,206,component,7,0.063896
156,206,component,9,0.075817
156,206,component,10,0.087976
156,206,component,11,0.092983
156,206,component,8,0.096798
156,206,component,13,0.142813
156,206,component,12,0.146866
156,206,component,18,0.169992
156,206,component,14,0.173807
156,206,component,16,0.173807
156,206,component,15,0.180006
156,206,component,17,0.197887
156,206,component,20,0.198841
156,206,component,19,0.203848
156,206,component,22,0.211954
156,206,component,21,0.213861
156,206,component,24,0.235796
156,206,component,25,0.240803
156,206,component,26,0.247955
156,206,component,23,0.262976
156,206,component,27,0.293970
156,206,component,28,0.294924
156,206,component,30,0.313997
156,206,component,31,0.320911
156,206,component,29,0.321865
156,206,component,32,0.342846
156,206,component,33,0.355959
156,206,component,36,0.361919
156,206,component,34,0.381947
156,206,component,35,0.381947
156,206,component,39,0.400782
156,206,component,37,0.405788
156,206,component,38,0.405788
156,206,component,41,0.410795
156,206,component,40,0.430822
156,206,component,42,0.466824
156,206,component,43,0.467777
156,206,component,45,0.467777
156,206,component,44,0.469923
156,206,component,46,0.479937
156,206,component,48,0.528812
156,206,component,47,0.533819
156,206,component,49,0.543833
156,206,component,50,0.543833
156,206,component,53,0.555992
156,206,component,51,0.561953
156,206,component,52,0.568867
156,206,component,55,0.577927
156,206,component,57,0.580788
156,206,component,56,0.592947
156,206,component,54,0.595808
156,206,component,59,0.611782
156,206,component,58,0.613928
156,206,component,60,0.633001
156,206,component,61,0.649929
156,206,component,63,0.674963
156,206,component,64,0.674963
156,206,component,65,0.686884
156,206,component,62,0.698805
156,206,component,67,0.700951
156,206,component,68,0.724792
156,206,component,66,0.725985
156,206,component,69,0.735998
156,206,component,73,0.744820
156,206,component,70,0.746965
156,206,component,76,0.747919
156,206,component,72,0.759840
156,206,component,75,0.759840
156,206,component,74,0.772953
156,206,component,71,0.777960
156,206,component,81,0.796795
156,206,component,78,0.800848
156,206,component,79,0.804901
156,206,component,77,0.805855
156,206,component,84,0.805855
156,206,component,82,0.808954
156,206,component,80,0.816822
156,206,component,85,0.828981
156,206,component,88,0.840902
156,206,component,83,0.844002
156,206,component,87,0.844002
156,206,component,89,0.857830
156,206,component,86,0.873804
156,206,component,90,0.878811
156,206,proxy,8,95.969915
156,206,proxy,37,95.970869
156,206,proxy,14,95.971823
156,206,proxy,24,96.066952
156,206,proxy,17,96.093893
156,206,proxy,18,96.133947
156,206,proxy,35,96.327782
156,206,proxy,27,96.416950
156,206,proxy,26,96.441984
156,206,proxy,30,96.443892
156,206,proxy,33,96.473932
156,206,proxy,10,96.580982
156,206,proxy,5,96.654892
156,206,proxy,34,96.679926
156,206,proxy,16,96.729994
156,206,proxy,3,96.771002
156,206,proxy,15,96.801996
156,206,proxy,12,96.814871
156,206,proxy,7,97.128868
156,206,proxy,19,97.277880
156,206,proxy,29,101.200819
156,206,proxy,22,102.590799
156,206,proxy,28,102.885962
156,206,proxy,9,117.155790
156,206,proxy,11,182.586908
156,206,proxy,25,183.080912
156,206,proxy,4,183.474779
156,206,proxy,2,183.647871
156,206,proxy,31,183.648825
156,206,proxy,20,183.658838
156,206,proxy,39,184.184790
156,206,proxy,32,184.233904
156,206,proxy,23,184.288979
156,206,proxy,6,184.502840
156,206,proxy,36,184.599876
156,206,proxy,21,185.168982
156,206,proxy,38,185.258865
156,206,proxy,13,185.326815
156,206,proxy,0,185.771942
156,206,proxy,1,193.990946
157,209,component,2,0.008106
157,209,component,5,0.009060
157,209,component,1,0.034094
157,209,component,4,0.039101
157,209,component,3,0.046015
157,209,component,6,0.046015
157,209,component,7,0.050068
157,209,component,9,0.056982
157,209,component,10,0.071049
157,209,component,11,0.077963
157,209,component,8,0.085115
157,209,component,13,0.113964
157,209,component,12,0.133991
157,209,component,14,0.159025
157,209,component,16,0.159025
157,209,component,15,0.165939
157,209,component,17,0.169992
157,209,component,19,0.188112
157,209,component,20,0.195026
157,209,component,22,0.200033
157,209,component,18,0.205994
157,209,component,25,0.216961
157,209,component,21,0.219107
157,209,component,24,0.219107
157,209,component,26,0.231981
157,209,component,23,0.251055
157,209,component,27,0.260115
157,209,component,28,0.282049
157,209,component,30,0.298023
157,209,component,29,0.309944
157,209,component,32,0.316143
157,209,component,33,0.330925
157,209,component,31,0.359058
157,209,component,34,0.364065
157,209,component,35,0.383139
157,209,component,37,0.392914
157,209,component,38,0.392914
157,209,component,40,0.402927
157,209,component,36,0.405073
157,209,component,39,0.407934
157,209,component,41,0.447035
157,209,component,44,0.458002
157,209,component,42,0.458956
157,209,component,43,0.458956
157,209,component,45,0.504017
157,209,component,47,0.517130
157,209,component,48,0.523090
157,209,component,50,0.530005
157,209,component,46,0.534058
157,209,component,51,0.563145
157,209,component,49,0.579119
157,209,component,53,0.581980
157,209,component,55,0.590086
157,209,component,52,0.607967
157,209,component,56,0.622034
157,209,component,57,0.623941
157,209,component,54,0.628948
157,209,component,59,0.646114
157,209,component,62,0.664949
157,209,component,58,0.667095
157,209,component,60,0.670910
157,209,component,61,0.672102
157,209,component,66,0.699043
157,209,component,69,0.705957
157,209,component,64,0.706911
157,209,component,67,0.709057
157,209,component,63,0.715971
157,209,component,65,0.720978
157,209,component,70,0.730991
157,209,component,68,0.756025
157,209,component,71,0.760078
157,209,component,72,0.765085
157,209,component,73,0.777960
157,209,component,74,0.778913
157,209,component,81,0.782013
157,209,component,77,0.787973
157,209,component,79,0.788927
157,209,component,82,0.792027
157,209,component,76,0.809908
157,209,component,85,0.812054
157,209,component,80,0.823975
157,209,component,75,0.826120
157,209,component,78,0.826120
157,209,component,84,0.837088
157,209,component,83,0.838041
157,209,component,89,0.854969
157,209,component,86,0.860929
157,209,component,90,0.867128
157,209,component,87,0.869989
157,209,component,88,0.874043
157,209,proxy,0,95.704079
157,209,proxy,4,95.715046
157,209,proxy,5,95.745087
157,209,proxy,6,95.978022
157,209,proxy,17,96.003056
157,209,proxy,11,96.085072
157,209,proxy,21,96.086979
157,209,proxy,13,96.090078
157,209,proxy,2,96.106052
157,209,proxy,36,96.430063
157,209,proxy,20,96.431971
157,209,proxy,31,96.446037
157,209,proxy,18,96.578121
157,209,proxy,26,96.617937
157,209,proxy,39,96.642017
157,209,proxy,14,96.652985
157,209,proxy,35,96.657038
157,209,proxy,12,96.791029
157,209,proxy,32,96.912146
157,209,proxy,8,96.992970
157,209,proxy,9,97.402096
157,209,proxy,24,97.415924
157,209,proxy,30,98.258018
157,209,proxy,29,100.739956
157,209,proxy,1,101.517916
157,209,proxy,19,181.939125
157,209,proxy,10,181.945086
157,209,proxy,27,182.117939
157,209,proxy,37,182.233095
157,209,proxy,7,182.709932
157,209,proxy,3,182.789087
157,209,proxy,38,183.082104
157,209,proxy,16,183.603048
157,209,proxy,15,184.195995
157,209,proxy,34,184.200048
157,209,proxy,33,184.205055
157,209,proxy,23,185.075045
157,209,proxy,25,185.984135
157,209,proxy,22,195.382118
157,209,proxy,28,197.113991
158,210,component,7,0.400066
158,210,component,9,0.400066
158,210,component,11,0.400066
158,210,component,12,0.401974
158,210,component,8,0.408888
158,210,component,10,0.408888
158,210,component,13,0.408888
158,210,component,1,0.410080
158,210,component,3,0.410080
158,210,component,4,0.410080
158,210,component,5,0.410080
158,210,component,6,0.410080
158,210,component,18,0.410080
158,210,component,19,0.410080
158,210,component,2,0.411034
158,210,component,15,0.411034
158,210,component,17,0.411034
158,210,component,20,0.411034
158,210,component,16,0.425100
158,210,component,14,0.426054
158,210,component,22,0.426054
158,210,component,21,0.449896
158,210,component,25,0.454903
158,210,component,28,0.457048
158,210,component,29,0.459909
158,210,component,23,0.467062
158,210,component,24,0.471115
158,210,component,26,0.474930
158,210,component,32,0.474930
158,210,component,27,0.475883
158,210,component,33,0.503063
158,210,component,31,0.507116
158,210,component,30,0.509977
158,210,component,36,0.514030
158,210,component,40,0.524044
158,210,component,34,0.534058
158,210,component,35,0.554085
158,210,component,38,0.559092
158,210,component,37,0.560045
158,210,component,41,0.561953
158,210,component,47,0.569105
158,210,component,42,0.570059
158,210,component,43,0.571012
158,210,component,39,0.572920
158,210,component,48,0.580072
158,210,component,46,0.583887
158,210,component,44,0.593901
158,210,component,50,0.607967
158,210,component,51,0.612974
158,210,component,45,0.621080
158,210,component,52,0.621080
158,210,component,54,0.643969
158,210,component,57,0.644922
158,210,component,49,0.646114
158,210,component,53,0.652075
158,210,component,56,0.652075
158,210,component,55,0.657082
158,210,component,58,0.668049
158,210,component,62,0.678062
158,210,component,63,0.680923
158,210,component,64,0.680923
158,210,component,59,0.682116
158,210,component,61,0.689030
158,210,component,60,0.690937
158,210,component,68,0.708103
158,210,component,69,0.725031
158,210,component,67,0.726938
158,210,component,66,0.736952
158,210,component,65,0.740051
158,210,component,70,0.749111
158,210,component,73,0.750065
158,210,component,76,0.751019
158,210,component,72,0.768900
158,210,component,75,0.768900
158,210,component,74,0.772953
158,210,component,71,0.777006
158,210,component,77,0.796080
158,210,component,81,0.796080
158,210,component,78,0.802994
158,210,component,79,0.808001
158,210,component,82,0.808954
158,210,component,85,0.828981
158,210,component,80,0.840902
158,210,component,88,0.840902
158,210,component,87,0.847101
158,210,component,83,0.854969
158,210,component,84,0.855923
158,210,component,89,0.860929
158,210,component,86,0.879049
158,210,component,90,0.902891
158,210,proxy,36,96.224070
158,210,proxy,38,96.225023
158,210,proxy,4,96.225977
158,210,proxy,14,96.225977
158,210,proxy,20,96.225977
158,210,proxy,23,96.225977
158,210,proxy,12,96.260071
158,210,proxy,21,96.296072
158,210,proxy,34,96.579075
158,210,proxy,2,96.586943
158,210,proxy,31,96.586943
158,210,proxy,9,96.587896
158,210,proxy,10,96.587896
158,210,proxy,6,96.628904
158,210,proxy,17,96.764088
158,210,proxy,35,96.883059
158,210,proxy,13,96.909046
158,210,proxy,25,96.983910
158,210,proxy,18,96.993923
158,210,proxy,24,97.290039
158,210,proxy,0,97.573042
158,210,proxy,39,97.573042
158,210,proxy,22,102.991104
158,210,proxy,28,102.991104
158,210,proxy,37,116.303921
158,210,proxy,15,121.689081
158,210,proxy,19,182.514906
158,210,proxy,27,182.568073
158,210,proxy,11,182.936907
158,210,proxy,3,183.408976
158,210,proxy,5,183.446884
158,210,proxy,26,183.760881
158,210,proxy,7,183.768988
158,210,proxy,16,184.043884
158,210,proxy,8,184.365988
158,210,proxy,30,184.374094
158,210,proxy,33,185.386896
158,210,proxy,32,185.516119
158,210,proxy,29,191.461086
158,210,proxy,1,195.383072
159,211,component,2,0.023127
159,211,component,3,0.034094
159,211,component,1,0.045061
159,211,component,4,0.055075
159,211,component,6,0.083208
159,211,component,5,0.096083
159,211,component,7,0.123024
159,211,component,9,0.123024
159,211,component,10,0.131130
159,211,component,11,0.142097
159,211,component,8,0.149012
159,211,component,12,0.151157
159,211,component,14,0.177145
159,211,component,13,0.181198
159,211,component,16,0.211000
159,211,component,18,0.223160
159,211,component,15,0.233173
159,211,component,17,0.247002
159,211,component,20,0.247002
159,211,component,19,0.257015
159,211,component,22,0.266075
159,211,component,23,0.266075
159,211,component,25,0.284195
159,211,component,24,0.285149
159,211,component,21,0.287056
159,211,component,26,0.301123
159,211,component,27,0.344992
159,211,component,28,0.344992
159,211,component,30,0.356197
159,211,component,29,0.374079
159,211,component,31,0.376225
159,211,component,34,0.383139
159,211,component,33,0.397205
159,211,component,32,0.398159
159,211,component,35,0.400066
159,211,component,36,0.415087
159,211,component,38,0.458002
159,211,component,37,0.461102
159,211,component,41,0.461102
159,211,component,42,0.469208
159,211,component,44,0.475168
159,211,component,39,0.476122
159,211,component,40,0.486135
159,211,component,43,0.506163
159,211,component,45,0.519037
159,211,component,46,0.529051
159,211,component,47,0.529051
159,211,component,48,0.531197
159,211,component,51,0.579119
159,211,component,49,0.595093
159,211,component,53,0.598192
159,211,component,50,0.607014
159,211,component,52,0.618219
159,211,component,55,0.621080
159,211,component,56,0.640154
159,211,component,54,0.643015
159,211,component,57,0.644207
159,211,component,59,0.660181
159,211,component,64,0.680208
159,211,component,62,0.682116
159,211,component,58,0.683069
159,211,component,60,0.688076
159,211,component,61,0.691175
159,211,component,67,0.706196
159,211,component,68,0.711203
159,211,component,66,0.714064
159,211,component,63,0.715017
159,211,component,71,0.725031
159,211,component,69,0.726223
159,211,component,65,0.727177
159,211,component,70,0.747204
159,211,component,73,0.748158
159,211,component,76,0.754118
159,211,component,75,0.770092
159,211,component,72,0.771046
159,211,component,74,0.776052
159,211,component,83,0.787020
159,211,component,80,0.789165
159,211,component,77,0.795126
159,211,component,78,0.804186
159,211,component,79,0.806093
159,211,component,84,0.806093
159,211,component,81,0.811100
159,211,component,82,0.811100
159,211,component,85,0.826120
159,211,component,86,0.827074
159,211,component,90,0.828028
159,211,component,88,0.838995
159,211,component,87,0.848055
159,211,component,89,0.864029
159,211,proxy,9,95.705032
159,211,proxy,19,96.259117
159,211,proxy,23,96.259117
159,211,proxy,24,96.259117
159,211,proxy,12,96.260071
159,211,proxy,13,96.260071
159,211,proxy,14,96.260071
159,211,proxy,21,96.294165
159,211,proxy,38,96.294165
159,211,proxy,25,96.406221
159,211,proxy,3,96.423149
159,211,proxy,10,96.440077
159,211,proxy,18,96.465111
159,211,proxy,34,96.477032
159,211,proxy,16,96.612215
159,211,proxy,20,96.642017
159,211,proxy,0,96.687078
159,211,proxy,31,97.203016
159,211,proxy,35,97.681999
159,211,proxy,28,103.324175
159,211,proxy,22,103.519201
159,211,proxy,15,181.061029
159,211,proxy,2,181.220055
159,211,proxy,39,181.670189
159,211,proxy,8,182.215214
159,211,proxy,17,182.817221
159,211,proxy,30,183.694124
159,211,proxy,4,183.701992
159,211,proxy,5,184.145212
159,211,proxy,26,184.145212
159,211,proxy,36,184.145212
159,211,proxy,32,184.166193
159,211,proxy,7,184.673071
159,211,proxy,6,184.674025
159,211,proxy,11,184.785128
159,211,proxy,37,185.364008
159,211,proxy,29,189.390182
159,211,proxy,1,193.850040
159,211,proxy,33,288.214207
159,211,proxy,27,288.402081
160,212,component,2,0.091076
160,212,component,5,0.099897
160,212,component,1,0.104904
160,212,component,3,0.108957
160,212,component,6,0.108957
160,212,component,4,0.117064
160,212,component,7,0.136852
160,212,component,9,0.154018
160,212,component,11,0.154972
160,212,component,10,0.159979
160,212,component,8,0.163078
160,212,component,13,0.194073
160,212,component,12,0.211954
160,212,component,15,0.233889
160,212,component,14,0.236988
160,212,component,16,0.236988
160,212,component,18,0.237942
160,212,component,17,0.258923
160,212,component,20,0.258923
160,212,component,19,0.267029
160,212,component,22,0.275850
160,212,component,21,0.289917
160,212,component,24,0.308037
160,212,component,25,0.313044
160,212,component,26,0.313044
160,212,component,23,0.325918
160,212,component,27,0.357866
160,212,component,28,0.357866
160,212,component,30,0.369072
160,212,component,31,0.380039
160,212,component,29,0.386953
160,212,component,32,0.406981
160,212,component,36,0.426054
160,212,component,33,0.428915
160,212,component,34,0.444889
160,212,component,35,0.463963
160,212,component,37,0.465870
160,212,component,38,0.473022
160,212,component,39,0.478029
160,212,component,40,0.489950
160,212,component,41,0.498056
160,212,component,42,0.524044
160,212,component,43,0.524998
160,212,component,44,0.549078
160,212,component,46,0.556946
160,212,component,45,0.580072
160,212,component,47,0.585079
160,212,component,48,0.591993
160,212,component,49,0.606060
160,212,component,52,0.614882
160,212,component,50,0.617027
160,212,component,51,0.633001
160,212,component,55,0.640869
160,212,component,54,0.654936
160,212,component,57,0.654936
160,212,component,53,0.658989
160,212,component,56,0.658989
160,212,component,58,0.671864
160,212,component,63,0.688076
160,212,component,64,0.688076
160,212,component,65,0.691891
160,212,component,59,0.695944
160,212,component,60,0.699997
160,212,component,61,0.702858
160,212,component,62,0.705004
160,212,component,67,0.715017
160,212,component,68,0.721931
160,212,component,66,0.725985
160,212,component,74,0.735998
160,212,component,71,0.736952
160,212,component,69,0.738859
160,212,component,72,0.743866
160,212,component,73,0.758886
160,212,component,70,0.761986
160,212,component,76,0.766039
160,212,component,77,0.766993
160,212,component,80,0.796080
160,212,component,75,0.805855
160,212,component,78,0.805855
160,212,component,83,0.807047
160,212,component,79,0.808001
160,212,component,81,0.822067
160,212,component,82,0.822067
160,212,component,86,0.838995
160,212,component,90,0.840902
160,212,component,84,0.841856
160,212,component,85,0.849962
160,212,component,88,0.854015
160,212,component,87,0.858068
160,212,component,89,0.870943
160,212,proxy,15,95.362902
160,212,proxy,9,95.411062
160,212,proxy,14,95.633984
