# proxy downlink barrier profile
# arm_clock_monotonic_ns=94746442790710
# arm_clock_realtime_ns=1785735632422851513
# dump_clock_monotonic_ns=94927792913827
# dump_clock_realtime_ns=1785735813772974680
# realtime_monotonic_drift_ns=-50
# rounds_recorded=1328 slot_indications_recorded=331932
# round_seq_range=4589..5916
# times are ns; seg_* are us; skip lines beginning with '#'
round_seq,sfn,slot,gnb_count,sfn_slot_mismatch,latest_gnb_id,seg1_kernel_to_wake_us,seg2a_lock_blocked_us,seg2b_drain_us,seg2c_fanout_us,seg3a_unpack_us,seg3b_lock_wait_us,seg4_lock_to_flag_us,seg5a_ue_phase_us,seg5b_gnb_phase_us,seg6_ack_us,total_wait_us,msgs_before_slotind,t0_kernel_real_ns,t0_kernel_mono_ns,t1_wake_ns,t2_dispatch_ns,t2b_prelock_ns,t3_locked_ns,t4_max_ns,lock_blocked_ns,fanout_held_ns,t5_round_start_ns,t6_ue_done_ns,t7_gnb_done_ns,t8_ack_sent_ns,really_finished_ue,really_finished_gnb
5206,260,6,250,0,147,30.971,0.000,12.924,0.000,19.707,32953.059,386.675,0.000,6.613,50.564,33460.513,0,1785735716815598527,94830835537701,94830835568672,94830835581596,94830835601303,94830868554362,94830868941037,0,0,94830770947823,94830782811545,94830868947650,94830868998214,0,1
5207,260,7,250,0,142,33.416,83704.115,49.203,405.259,24.105,12446.975,381.325,0.000,7.274,53.360,97105.032,1,1785735716938366647,94830958305821,94830958339237,94831042497814,94831042521919,94831054968894,94831055350219,83704115,405259,94830869573944,94830880831629,94831055357493,94831055410853,0,1
5208,260,8,250,0,226,28.236,25154.458,49.623,405.631,23.664,2101.841,369.392,0.000,11.642,31.740,28176.227,1,1785735717108284612,94831128223786,94831128252022,94831153861734,94831153885398,94831155987239,94831156356631,25154458,405631,94831055984418,94831067787857,94831156368273,94831156400013,0,1
5209,260,9,250,0,10,37.483,0.000,10.079,0.000,21.009,32967.967,386.104,0.000,5.120,52.618,33480.380,0,1785735717201295415,94831221234589,94831221272072,94831221282151,94831221303160,94831254271127,94831254657231,0,0,94831156811885,94831168604553,94831254662351,94831254714969,0,1
5210,260,10,250,0,39,17.175,0.000,12.343,0.000,15.930,19838.502,362.790,0.000,1.643,36.849,20285.232,0,1785735717312239809,94831332178983,94831332196158,94831332208501,94831332224431,94831352062933,94831352425723,0,0,94831255182897,94831266669421,94831352427366,94831352464215,0,1
5211,260,11,250,0,72,31.952,0.000,11.722,0.000,20.148,30069.503,398.988,0.000,1.833,52.188,30586.334,0,1785735717399761651,94831419700825,94831419732777,94831419744499,94831419764647,94831449834150,94831450233138,0,0,94831352969583,94831364657174,94831450234971,94831450287159,0,1
5212,260,12,250,0,226,-11.168,98374.397,458.641,958.026,14.457,0.040,101.200,0.000,7.584,27.722,99930.899,3,1785735717520447036,94831540386210,94831540375042,94831640166106,94831640180563,94831640180603,94831640281803,98374397,958026,94831450920637,94831462261869,94831640289387,94831640317109,0,1
5213,260,13,250,0,21,42.743,58142.974,42.059,463.689,21.249,1918.868,128.891,0.000,6.242,40.135,60806.850,1,1785735717745690243,94831765629417,94831765672160,94831824320882,94831824342131,94831826260999,94831826389890,58142974,463689,94831640886276,94831652786436,94831826396132,94831826436267,0,1
5214,260,14,250,0,106,26.082,0.000,8.956,0.000,18.285,18714.134,354.284,0.000,5.540,52.769,19180.050,0,1785735717886242504,94831906181678,94831906207760,94831906216716,94831906235001,94831924949135,94831925303419,0,0,94831827004623,94831839248638,94831925308959,94831925361728,0,1
5215,260,15,250,0,105,10.673,0.000,4.338,0.000,19.356,85735.233,386.985,0.000,4.168,37.921,86198.674,0,1785735717916958609,94831936897783,94831936908456,94831936912794,94831936932150,94832022667383,94832023054368,0,0,94831925953498,94831937331920,94832023058536,94832023096457,0,1
5216,260,16,250,0,111,10.222,0.000,5.279,0.000,18.134,86355.706,347.051,0.000,3.447,20.869,86760.708,0,1785735718014665005,94832034604179,94832034614401,94832034619680,94832034637814,94832120993520,94832121340571,0,0,94832023535991,94832034782255,94832121344018,94832121364887,0,1
5217,260,17,250,0,143,38.275,19019.086,48.090,393.107,24.386,312.866,82.365,0.000,6.903,26.730,19951.808,1,1785735718267325902,94832287265076,94832287303351,94832306763634,94832306788020,94832307100886,94832307183251,19019086,393107,94832121869373,94832133226123,94832307190154,94832307216884,0,1
5218,260,18,250,0,41,33.145,24691.551,49.783,411.501,17.603,2516.829,126.126,0.000,1.012,50.014,27897.564,1,1785735718444958871,94832464898045,94832464931190,94832490084025,94832490101628,94832492618457,94832492744583,24691551,411501,94832307755373,94832319429710,94832492745595,94832492795609,0,1
5219,260,19,250,0,138,28.336,82289.052,49.453,398.136,18.915,10873.115,368.711,0.000,1.273,51.506,94078.497,1,1785735718566265862,94832586205036,94832586233372,94832668970013,94832668988928,94832679862043,94832680230754,82289052,398136,94832493237007,94832505312986,94832680232027,94832680283533,0,1
5220,261,0,250,0,217,-21.107,151345.586,561.543,781.485,18.905,10046.245,325.280,0.000,8.646,36.268,163102.851,2,1785735718676397963,94832696337137,94832696316030,94832849004644,94832849023549,94832859069794,94832859395074,151345586,781485,94832680860956,94832694668431,94832859403720,94832859439988,0,1
5221,261,1,250,0,150,-42.547,195711.942,605.093,1262.368,22.813,19426.009,371.156,0.000,6.823,50.054,217413.711,3,1785735718854627129,94832874566303,94832874523756,94833072103159,94833072125972,94833091551981,94833091923137,195711942,1262368,94832860061133,94832872135990,94833091929960,94833091980014,0,1
5222,261,2,250,0,119,101.874,101150.372,585.208,591.779,22.281,1590.132,103.884,0.000,1.573,27.402,104174.505,2,1785735719073687043,94833093626217,94833093728091,94833196055450,94833196077731,94833197667863,94833197771747,101150372,591779,94833092394821,94833105110851,94833197773320,94833197800722,0,1
5223,261,3,250,0,211,41.310,0.000,9.337,0.000,18.064,5352.615,351.158,0.000,2.715,19.848,5795.047,0,1785735719270494590,94833290433764,94833290475074,94833290484411,94833290502475,94833295855090,94833296206248,0,0,94833198222052,94833210004732,94833296208963,94833296228811,0,1
5224,261,4,250,0,10,-0.398,100357.396,471.093,745.498,23.534,924.183,236.803,0.000,9.548,21.441,102789.098,2,1785735719280312946,94833300252120,94833300251722,94833401825709,94833401849243,94833402773426,94833403010229,100357396,745498,94833296813216,94833307946388,94833403019777,94833403041218,0,1
5225,261,5,250,0,36,48.785,0.000,12.002,0.000,19.066,25718.616,404.759,0.000,2.364,50.856,26256.448,0,1785735719454689039,94833474628213,94833474676998,94833474689000,94833474708066,94833500426682,94833500831441,0,0,94833403475983,94833415454770,94833500833805,94833500884661,0,1
5226,261,6,250,0,41,21.634,0.000,9.568,0.000,18.595,11994.116,373.130,0.000,4.839,48.501,12470.383,0,1785735719566447409,94833586386582,94833586408216,94833586417784,94833586436379,94833598430495,94833598803625,0,0,94833501478654,94833512578584,94833598808464,94833598856965,0,1
5227,261,7,250,0,31,61.559,37955.337,53.270,422.502,23.424,1154.364,88.416,0.000,7.374,50.905,39817.151,1,1785735719726500740,94833746439913,94833746501472,94833784932581,94833784956005,94833786110369,94833786198785,37955337,422502,94833599214034,94833610819211,94833786206159,94833786257064,0,1
5228,261,8,250,0,180,12.688,74081.535,49.833,401.443,16.962,14013.913,335.469,0.000,9.818,26.289,88947.950,1,1785735719778915915,94833798855088,94833798867776,94833873400587,94833873417549,94833887431462,94833887766931,74081535,401443,94833786714923,94833798537617,94833887776749,94833887803038,0,1
5229,261,9,250,0,139,74.935,0.000,6.001,0.000,18.996,95882.506,348.233,0.000,6.983,26.469,96364.123,0,1785735719869632066,94833889571239,94833889646174,94833889652175,94833889671171,94833985553677,94833985901910,0,0,94833888270455,94833899730329,94833985908893,94833985935362,0,1
5230,261,10,250,0,60,13.028,0.000,9.017,0.000,16.301,4558.877,326.582,0.000,10.640,49.463,4983.908,0,1785735720058944431,94834078883604,94834078896632,94834078905649,94834078921950,94834083480827,94834083807409,0,0,94833986529206,94833998010951,94834083818049,94834083867512,0,1
5231,261,11,250,0,29,78.010,0.000,14.647,0.000,17.173,6652.171,355.346,0.000,11.341,38.442,7167.130,0,1785735720153872508,94834173811681,94834173889691,94834173904338,94834173921511,94834180573682,94834180929028,0,0,94834084305873,94834095542850,94834180940369,94834180978811,0,1
5232,261,12,250,0,181,-38.869,177905.831,455.171,1289.929,15.920,3651.035,151.094,0.000,5.791,51.246,183487.148,3,1785735720172032644,94834191971817,94834191932948,94834371583879,94834371599799,94834375250834,94834375401928,177905831,1289929,94834181535255,94834192990180,94834375407719,94834375458965,0,1
5233,261,13,250,0,92,-17.249,152921.851,38.613,444.203,26.379,24576.565,370.645,0.000,5.230,52.148,178418.385,1,1785735720365543570,94834385482743,94834385465494,94834538870161,94834538896540,94834563473105,94834563843750,152921851,444203,94834375900663,94834387938991,94834563848980,94834563901128,0,1
5234,261,14,250,0,15,13.630,0.000,12.714,0.000,21.330,6809.947,381.445,0.000,7.504,18.875,7265.445,0,1785735720635058564,94834654997737,94834655011367,94834655024081,94834655045411,94834661855358,94834662236803,0,0,94834564434037,94834576678051,94834662244307,94834662263182,0,1
5235,261,15,250,0,7,36.181,0.000,11.422,0.000,27.010,28312.870,352.942,0.000,8.175,53.110,28801.710,0,1785735720710739739,94834730678912,94834730715093,94834730726515,94834730753525,94834759066395,94834759419337,0,0,94834662776835,94834674461251,94834759427512,94834759480622,0,1
5236,261,16,250,0,90,53.795,0.000,9.067,0.000,17.182,13881.635,370.885,0.000,1.573,37.501,14371.638,0,1785735720823011270,94834842950443,94834843004238,94834843013305,94834843030487,94834856912122,94834857283007,0,0,94834760082841,94834771252601,94834857284580,94834857322081,0,1
5237,261,17,250,0,192,28.367,83276.874,44.233,393.498,18.835,9107.284,270.487,0.000,6.192,33.613,93179.383,1,1785735720930728584,94834950667757,94834950696124,94835034410729,94835034429564,94835043536848,94835043807335,83276874,393498,94834857858867,94834869461078,94835043813527,94835043847140,0,1
5238,261,18,250,0,6,21.043,82841.718,54.202,395.512,19.747,16987.306,369.663,0.000,8.086,52.949,100750.226,1,1785735721109050224,94835128989397,94835129010440,94835212301872,94835212321619,94835229308925,94835229678588,82841718,395512,94835044480126,94835056203204,94835229686674,94835229739623,0,1
5239,261,19,250,0,40,29.920,31891.078,45.204,390.873,23.073,2247.684,137.909,0.000,11.361,49.513,34826.615,1,1785735721361659525,94835381598698,94835381628618,94835413955773,94835413978846,94835416226530,94835416364439,31891078,390873,94835230332735,94835242274393,94835416375800,94835416425313,0,1
5240,262,0,250,0,98,-32.667,124484.688,434.614,847.129,15.629,2974.246,151.134,0.000,28.182,49.734,128952.689,2,1785735721561312205,94835581251378,94835581218711,94835706985142,94835707000771,94835709975017,94835710126151,124484688,847129,94835416952461,94835434845466,94835710154333,94835710204067,0,1
5241,262,1,250,0,150,-4.103,177401.985,454.371,1097.619,17.462,3918.016,285.886,0.000,7.143,37.821,183216.200,3,1785735721710322062,94835730261235,94835730257132,94835909211107,94835909228569,94835913146585,94835913432471,177401985,1097619,94835711284733,94835723230989,94835913439614,94835913477435,0,1
5242,262,2,250,0,214,-12.259,85253.659,431.709,791.284,17.513,1025.653,90.750,0.000,9.328,50.525,87658.162,2,1785735721909502397,94835929441570,94835929429311,94836015905963,94836015923476,94836016949129,94836017039879,85253659,791284,94835913982953,94835926124034,94836017049207,94836017099732,0,1
5243,262,3,250,0,160,40.650,0.000,13.575,0.000,20.789,4196.047,334.206,0.000,3.136,41.708,4650.111,0,1785735722090528427,94836110467600,94836110508250,94836110521825,94836110542614,94836114738661,94836115072867,0,0,94836017581164,94836029353664,94836115076003,94836115117711,0,1
5244,262,4,250,0,212,-23.460,89712.669,476.184,799.328,17.442,931.777,132.699,0.000,7.173,52.729,92106.541,2,1785735722104475845,94836124415018,94836124391558,94836215379739,94836215397181,94836216328958,94836216461657,89712669,799328,94836115638488,94836127488884,94836216468830,94836216521559,0,1
5245,262,5,250,0,211,25.902,0.000,8.977,0.000,19.536,20872.351,385.943,0.000,7.715,41.367,21361.791,0,1785735722273555729,94836293494902,94836293520804,94836293529781,94836293549317,94836314421668,94836314807611,0,0,94836216986200,94836228649236,94836314815326,94836314856693,0,1
5246,262,6,250,0,167,14.211,0.000,17.783,0.000,16.220,20597.395,366.457,0.000,6.653,51.056,21069.775,0,1785735722371861217,94836391800390,94836391814601,94836391832384,94836391848604,94836412445999,94836412812456,0,0,94836315313349,94836326938604,94836412819109,94836412870165,0,1
5247,262,7,250,0,196,33.467,45082.429,47.439,394.670,23.934,3398.171,329.187,0.000,11.071,49.713,49370.081,1,1785735722528904054,94836548843227,94836548876694,94836594401232,94836594425166,94836597823337,94836598152524,45082429,394670,94836413410758,94836425323442,94836598163595,94836598213308,0,1
5248,262,8,250,0,25,19.240,55506.782,56.887,435.736,19.346,2296.215,97.763,0.000,9.157,50.665,58491.791,1,1785735722620897841,94836640837014,94836640856254,94836696855659,94836696875005,94836699171220,94836699268983,55506782,435736,94836598765313,94836610423620,94836699278140,94836699328805,0,1
5249,262,9,250,0,160,31.423,0.000,9.237,0.000,21.069,8814.455,344.726,0.000,14.127,41.978,9277.015,0,1785735722767914822,94836787853995,94836787885418,94836787894655,94836787915724,94836796730179,94836797074905,0,0,94836699802122,94836711300800,94836797089032,94836797131010,0,1
5250,262,10,250,0,0,28.046,0.000,15.109,0.000,23.123,21471.284,370.875,0.000,5.901,44.053,21958.391,0,1785735722852662062,94836872601235,94836872629281,94836872644390,94836872667513,94836894138797,94836894509672,0,0,94836797704756,94836810680352,94836894515573,94836894559626,0,1
5251,262,11,250,0,223,23.679,0.000,9.507,0.000,29.015,4561.381,385.844,0.000,8.135,39.414,5056.975,0,1785735722968008889,94836987948062,94836987971741,94836987981248,94836988010263,94836992571644,94836992957488,0,0,94836895074351,94836906546057,94836992965623,94836993005037,0,1
5252,262,12,250,0,61,-52.615,177395.383,489.377,1256.967,18.414,1990.372,107.722,0.000,0.932,28.623,181235.175,3,1785735722983524568,94837003463741,94837003411126,94837182552853,94837182571267,94837184561639,94837184669361,177395383,1256967,94836993451504,94837005004403,94837184670293,94837184698916,0,1
5253,262,13,250,0,166,25.854,79668.599,41.427,347.031,22.473,24257.136,599.093,0.000,9.377,48.982,105019.972,1,1785735723245534592,94837265473764,94837265499618,94837345556675,94837345579148,94837369836284,94837370435377,79668599,347031,94837185199926,94837197402773,94837370444754,94837370493736,0,1
5254,262,14,250,0,240,18.359,0.000,12.704,0.000,21.600,11999.817,350.537,0.000,2.434,54.503,12459.954,0,1785735723435519689,94837455458861,94837455477220,94837455489924,94837455511524,94837467511341,94837467861878,0,0,94837371081148,94837382861944,94837467864312,94837467918815,0,1
5255,262,15,250,0,247,15.574,0.000,8.997,0.000,20.509,13533.962,365.816,0.000,5.370,24.306,13974.534,0,1785735723531462668,94837551401840,94837551417414,94837551426411,94837551446920,94837564980882,94837565346698,0,0,94837468400668,94837479587140,94837565352068,94837565376374,0,1
5256,262,16,250,0,244,34.630,0.000,11.932,0.000,18.555,16.020,358.072,0.000,3.296,21.230,463.735,0,1785735723643493238,94837663432410,94837663467040,94837663478972,94837663497527,94837663513547,94837663871619,0,0,94837565878385,94837577715377,94837663874915,94837663896145,0,1
5257,262,17,250,0,128,44.899,23176.671,56.656,399.138,24.376,1748.698,110.037,0.000,9.237,41.428,25611.140,1,1785735723804014667,94837823953839,94837823998738,94837847631203,94837847655579,94837849404277,94837849514314,23176671,399138,94837664409186,94837675671971,94837849523551,94837849564979,0,1
5258,262,18,250,0,112,18.610,77365.150,54.692,395.933,20.368,9954.804,325.079,0.000,4.258,48.331,88187.225,1,1785735723926737843,94837946677015,94837946695625,94838024511400,94838024531768,94838034486572,94838034811651,77365150,395933,94837849993522,94837861737068,94838034815909,94838034864240,0,1
5259,262,19,250,0,115,-12.388,148704.855,38.772,378.450,23.434,21866.034,350.667,0.000,3.527,52.889,171406.240,1,1785735724030185422,94838050124594,94838050112206,94838199234283,94838199257717,94838221123751,94838221474418,148704855,378450,94838035373074,94838047530796,94838221477945,94838221530834,0,1
5260,263,0,250,0,79,-2.660,18366.663,474.670,518.983,23.254,0.070,71.123,0.000,6.763,38.672,19497.538,2,1785735724284398269,94838304337441,94838304334781,94838323695097,94838323718351,94838323718421,94838323789544,18366663,518983,94838222137131,94838234117501,94838323796307,94838323834979,0,1
5261,263,1,250,0,26,-67.933,143253.806,457.659,850.995,22.652,1083.862,95.990,0.000,3.857,36.759,145737.647,3,1785735724351330742,94838371269914,94838371201981,94838515764441,94838515787093,94838516870955,94838516966945,143253806,850995,94838324204402,94838336112086,94838516970802,94838517007561,0,1
5262,263,2,250,0,126,-19.592,89193.425,447.510,832.491,18.114,1419.391,124.043,0.000,5.290,51.726,92072.398,2,1785735724504806852,94838524746024,94838524726432,94838615199858,94838615217972,94838616637363,94838616761406,89193425,832491,94838517515584,94838529543834,94838616766696,94838616818422,0,1
5263,263,3,250,0,81,23.629,0.000,7.755,0.000,17.964,30269.497,361.969,0.000,12.854,50.435,30744.103,0,1785735724664486242,94838684425414,94838684449043,94838684456798,94838684474762,94838714744259,94838715106228,0,0,94838617397458,94838628987266,94838715119082,94838715169517,0,1
5264,263,4,250,0,116,-34.049,89292.871,552.967,818.245,27.151,2216.845,102.382,0.000,6.763,23.163,93006.338,2,1785735724707050961,94838726990133,94838726956084,94838817620167,94838817647318,94838819864163,94838819966545,89292871,818245,94838715728985,94838726953319,94838819973308,94838819996471,0,1
5265,263,5,250,0,109,37.946,0.000,11.020,0.000,22.532,6033.933,338.595,0.000,10.720,51.947,6506.693,0,1785735724891701586,94838911640758,94838911678704,94838911689724,94838911712256,94838917746189,94838918084784,0,0,94838820438580,94838832413922,94838918095504,94838918147451,0,1
5266,263,6,250,0,16,37.976,0.000,12.273,0.000,24.005,8979.595,378.669,0.000,9.789,32.711,9475.018,0,1785735724987350494,94839007289666,94839007327642,94839007339915,94839007363920,94839016343515,94839016722184,0,0,94838918681673,94838930276229,94839016731973,94839016764684,0,1
5267,263,7,250,0,24,32.687,73083.293,48.220,407.374,21.310,6563.505,321.713,0.000,10.359,47.960,80536.421,1,1785735725100836633,94839120775805,94839120808492,94839194347379,94839194368689,94839200932194,94839201253907,73083293,407374,94839017254973,94839028796782,94839201264266,94839201312226,0,1
5268,263,8,250,0,14,35.531,0.000,9.999,0.000,20.098,5185.602,373.190,0.000,8.445,19.066,5651.931,0,1785735725274398329,94839294337501,94839294373032,94839294383031,94839294403129,94839299588731,94839299961921,0,0,94839201745368,94839213771865,94839299970366,94839299989432,0,1
5269,263,9,250,0,7,71.709,0.000,12.243,0.000,23.494,5991.012,369.533,0.000,8.866,40.366,6517.223,0,1785735725372616184,94839392555356,94839392627065,94839392639308,94839392662802,94839398653814,94839399023347,0,0,94839300528182,94839312169857,94839399032213,94839399072579,0,1
5270,263,10,250,0,188,17.388,0.000,11.962,0.000,20.208,13566.013,368.761,0.000,9.338,47.549,14041.219,0,1785735725462890466,94839482829638,94839482847026,94839482858988,94839482879196,94839496445209,94839496813970,0,0,94839399618252,94839410863674,94839496823308,94839496870857,0,1
5271,263,11,250,0,144,89.944,0.000,10.569,0.000,16.892,5496.043,356.639,0.000,5.460,57.578,6033.125,0,1785735725568674115,94839588613287,94839588703231,94839588713800,94839588730692,94839594226735,94839594583374,0,0,94839497434934,94839508842921,94839594588834,94839594646412,0,1
5272,263,12,250,0,126,-16.897,174741.488,463.068,1159.504,19.026,0.100,84.459,0.000,7.123,30.297,176488.168,3,1785735725586469697,94839606408869,94839606391972,94839782756032,94839782775058,94839782775158,94839782859617,174741488,1159504,94839595264491,94839606799426,94839782866740,94839782897037,0,1
5273,263,13,250,0,241,20.603,114056.919,44.604,398.707,15.930,1222.442,90.400,0.000,11.461,51.627,115912.693,1,1785735725833429497,94839853368669,94839853389272,94839967889502,94839967905432,94839969127874,94839969218274,114056919,398707,94839783446327,94839795296553,94839969229735,94839969281362,0,1
5274,263,14,250,0,107,63.133,0.000,13.856,0.000,24.125,4040.876,341.289,0.000,1.543,52.048,4536.870,0,1785735726043302889,94840063242061,94840063305194,94840063319050,94840063343175,94840067384051,94840067725340,0,0,94839969901735,94839981725842,94840067726883,94840067778931,0,1
5275,263,15,250,0,23,49.819,0.000,11.561,0.000,16.832,11463.972,346.379,0.000,4.669,51.807,11945.039,0,1785735726133799327,94840153738499,94840153788318,94840153799879,94840153816711,94840165280683,94840165627062,0,0,94840068275051,94840079768809,94840165631731,94840165683538,0,1
5276,263,16,250,0,211,37.365,0.000,11.621,0.000,18.134,4252.823,344.095,0.000,10.821,39.444,4714.303,0,1785735726238693549,94840258632721,94840258670086,94840258681707,94840258699841,94840262952664,94840263296759,0,0,94840166172234,94840177598867,94840263307580,94840263347024,0,1
5277,263,17,250,0,226,79.784,95924.815,82.876,358.032,19.246,88709.238,410.209,0.000,10.059,49.092,185643.351,1,1785735726245286168,94840265225340,94840265305124,94840361670847,94840361690093,94840450399331,94840450809540,95924815,358032,94840263878370,94840276011626,94840450819599,94840450868691,0,1
5278,263,18,250,0,112,0.176,167391.959,49.703,434.555,21.009,7699.786,375.704,0.000,8.586,49.904,176031.382,1,1785735726442763730,94840462702902,94840462703078,94840630579295,94840630600304,94840638300090,94840638675794,167391959,434555,94840451379328,94840463156207,94840638684380,94840638734284,0,1
5279,263,19,250,0,169,53.376,8241.781,73.197,401.222,14.097,0.060,104.926,0.000,4.889,23.595,8917.143,1,1785735726799115494,94840819054665,94840819108041,94840827824241,94840827838338,94840827838398,94840827943324,8241781,401222,94840639170361,94840651285554,94840827948213,94840827971808,0,1
5280,264,0,250,0,198,-69.023,234750.471,687.548,760.846,19.907,29939.449,397.295,0.000,2.124,28.173,266516.790,2,1785735726831283020,94840851222191,94840851153168,94841087352033,94841087371940,94841117311389,94841117708684,234750471,760846,94840828461005,94840845655100,94841117710808,94841117738981,0,1
5281,264,1,250,0,240,-12.848,107820.858,461.676,1154.514,17.583,1451.682,133.610,0.000,5.120,22.833,111055.028,3,1785735727184931635,94841204870806,94841204857958,94841314295006,94841314312589,94841315764271,94841315897881,107820858,1154514,94841118650841,94841130725297,94841315903001,94841315925834,0,1
5282,264,2,250,0,140,42.005,0.000,10.870,0.000,31.609,6680.153,361.688,0.000,4.829,20.759,7151.913,0,1785735727388539551,94841408478722,94841408520727,94841408531597,94841408563206,94841415243359,94841415605047,0,0,94841316341282,94841328461996,94841415609876,94841415630635,0,1
5283,264,3,250,0,171,19.202,0.000,8.366,0.000,19.166,39197.085,351.549,0.000,5.480,53.801,39654.649,0,1785735727454099620,94841474038791,94841474057993,94841474066359,94841474085525,94841513282610,94841513634159,0,0,94841416247722,94841427761869,94841513639639,94841513693440,0,1
5284,264,4,250,0,190,-6.596,88363.991,481.994,836.367,24.616,76.634,103.183,0.000,10.330,51.306,89941.825,2,1785735727507136882,94841527076053,94841527069457,94841616751809,94841616776425,94841616853059,94841616956242,88363991,836367,94841514220608,94841525526193,94841616966572,94841617017878,0,1
5285,264,5,250,0,108,39.580,0.000,10.269,0.000,18.715,6398.045,341.440,0.000,3.437,48.591,6860.077,0,1785735727688028380,94841707967551,94841708007131,94841708017400,94841708036115,94841714434160,94841714775600,0,0,94841617477179,94841629474211,94841714779037,94841714827628,0,1
5286,264,6,250,0,219,12.529,0.000,6.182,0.000,18.594,80299.943,381.896,0.000,0.972,40.877,80760.993,0,1785735727712847670,94841732786841,94841732799370,94841732805552,94841732824146,94841813124089,94841813505985,0,0,94841715335780,94841727072333,94841813506957,94841813547834,0,1
5287,264,7,250,0,57,2.701,83068.503,50.495,430.487,20.939,20143.715,361.888,0.000,9.598,49.343,104137.669,1,1785735727876764564,94841896703735,94841896706436,94841980255921,94841980276860,94842000420575,94842000782463,83068503,430487,94841814049815,94841825356302,94842000792061,94842000841404,0,1
5288,264,8,250,0,216,-38.937,175973.597,69.320,430.177,22.161,4419.035,253.155,0.000,5.350,53.059,181186.917,1,1785735727985987080,94842005926251,94842005887314,94842182360408,94842182382569,94842186801604,94842187054759,175973597,430177,94842001410631,94842013666287,94842187060109,94842187113168,0,1
5289,264,9,250,0,133,36.595,0.000,9.147,0.000,20.959,10291.014,360.876,0.000,10.500,48.000,10777.091,0,1785735728255331505,94842275270676,94842275307271,94842275316418,94842275337377,94842285628391,94842285989267,0,0,94842187681614,94842199795044,94842285999767,94842286047767,0,1
5290,264,10,250,0,142,39.490,0.000,15.790,0.000,17.242,17025.228,366.487,0.000,5.490,52.298,17522.025,0,1785735728347676129,94842367615300,94842367654790,94842367670580,94842367687822,94842384713050,94842385079537,0,0,94842286570417,94842298265101,94842385085027,94842385137325,0,1
5291,264,11,250,0,87,79.876,0.000,11.722,0.000,17.493,14248.362,364.213,0.000,3.096,51.366,14776.128,0,1785735728448593895,94842468533066,94842468612942,94842468624664,94842468642157,94842482890519,94842483254732,0,0,94842385649786,94842397389816,94842483257828,94842483309194,0,1
5292,264,12,250,0,18,30.684,37155.608,51.146,429.635,15.388,920.246,79.779,0.000,5.921,44.694,38733.101,1,1785735728611811098,94842631750269,94842631780953,94842669417342,94842669432730,94842670352976,94842670432755,37155608,429635,94842483865717,94842495315733,94842670438676,94842670483370,0,1
5293,264,13,250,0,112,34.330,81089.173,43.922,410.259,25.308,25852.547,372.368,0.000,8.256,25.768,107861.931,1,1785735728730167067,94842750106238,94842750140568,94842831683922,94842831709230,94842857561777,94842857934145,81089173,410259,94842671045835,94842683060239,94842857942401,94842857968169,0,1
5294,264,14,250,0,96,38.598,0.000,12.824,0.000,18.164,1449.498,351.679,0.000,11.562,46.938,1929.263,0,1785735728933952816,94842953891987,94842953930585,94842953943409,94842953961573,94842955411071,94842955762750,0,0,94842858347680,94842870295119,94842955774312,94842955821250,0,1
5295,264,15,250,0,116,16.417,0.000,8.215,0.000,25.558,4091.060,518.051,0.000,13.696,54.783,4727.780,0,1785735729029292334,94843049231505,94843049247922,94843049256137,94843049281695,94843053372755,94843053890806,0,0,94842956374036,94842967953354,94843053904502,94843053959285,0,1
5296,264,16,250,0,84,-1.056,91160.214,521.577,757.961,19.226,3113.627,362.841,0.000,7.203,40.206,95981.799,2,1785735729037681081,94843057620252,94843057619196,94843150058948,94843150078174,94843153191801,94843153554642,91160214,757961,94843054390643,94843066297175,94843153561845,94843153602051,0,1
5297,264,17,250,0,77,18.280,64124.147,45.415,441.318,17.363,6565.508,163.868,0.000,2.935,25.708,71404.542,1,1785735729248248163,94843268187334,94843268205614,94843332816494,94843332833857,94843339399365,94843339563233,64124147,441318,94843154113559,94843166005845,94843339566168,94843339591876,0,1
5298,264,18,250,0,197,25.614,135423.416,47.438,413.405,23.044,6115.084,126.056,0.000,6.352,52.559,142232.968,1,1785735729363524068,94843383463239,94843383488853,94843519373112,94843519396156,94843525511240,94843525637296,135423416,413405,94843340206439,94843352270986,94843525643648,94843525696207,0,1
5299,264,19,250,0,147,55.099,43997.314,51.487,442.630,16.130,4611.926,116.158,0.000,3.136,30.547,49324.427,1,1785735729642536348,94843662475519,94843662530618,94843707022049,94843707038179,94843711650105,94843711766263,43997314,442630,94843526091919,94843538064324,94843711769399,94843711799946,0,1
5300,265,0,250,0,82,-8.951,30073.361,551.163,792.516,21.901,565.951,83.817,0.000,6.252,44.363,32130.373,2,1785735729790231841,94843810171012,94843810162061,94843841579101,94843841601002,94843842166953,94843842250770,30073361,792516,94843712367220,94843724766084,94843842257022,94843842301385,0,1
5301,265,1,250,0,2,-24.209,126189.305,475.211,1118.155,15.840,1977.627,102.052,0.000,10.910,43.171,129908.062,3,1785735729912564766,94843932503937,94843932479728,94844060262399,94844060278239,94844062255866,94844062357918,126189305,1118155,94843842826299,94843854525162,94844062368828,94844062411999,0,1
