# proxy downlink barrier profile
# arm_clock_monotonic_ns=96136833467440
# arm_clock_realtime_ns=1785737022813528223
# dump_clock_monotonic_ns=96209914420233
# dump_clock_realtime_ns=1785737095894481106
# realtime_monotonic_drift_ns=-90
# rounds_recorded=7568 slot_indications_recorded=189176
# round_seq_range=48529..56096
# times are ns; seg_* are us; skip lines beginning with '#'
round_seq,sfn,slot,gnb_count,sfn_slot_mismatch,latest_gnb_id,seg1_kernel_to_wake_us,seg2a_lock_blocked_us,seg2b_drain_us,seg2c_fanout_us,seg3a_unpack_us,seg3b_lock_wait_us,seg4_lock_to_flag_us,seg5a_ue_phase_us,seg5b_gnb_phase_us,seg6_ack_us,total_wait_us,msgs_before_slotind,t0_kernel_real_ns,t0_kernel_mono_ns,t1_wake_ns,t2_dispatch_ns,t2b_prelock_ns,t3_locked_ns,t4_max_ns,lock_blocked_ns,fanout_held_ns,t5_round_start_ns,t6_ue_done_ns,t7_gnb_done_ns,t8_ack_sent_ns,really_finished_ue,really_finished_gnb
51972,550,12,25,0,6,12.644,4740.333,35.526,341.080,17.994,976.390,124.513,0.000,7.985,13.716,6270.181,1,1785737055915380835,96169935320012,96169935332656,96169940449595,96169940467589,96169941443979,96169941568492,4740333,341080,96169930020991,96169935130046,96169941576477,96169941590193,1,1
51973,550,13,25,0,20,14.257,6815.263,33.482,322.424,21.561,5124.353,322.614,0.000,3.597,10.319,12667.870,1,1785737055924085468,96169944024645,96169944038902,96169951210071,96169951231632,96169956355985,96169956678599,6815263,322424,96169942045236,96169943866329,96169956682196,96169956692515,1,1
51974,550,14,25,0,19,11.422,0.000,4.889,0.000,15.559,2394.778,308.778,0.000,5.641,10.079,2751.146,0,1785737055941063646,96169961002823,96169961014245,96169961019134,96169961034693,96169963429471,96169963738249,0,0,96169956977179,96169960836492,96169963743890,96169963753969,1,1
51975,550,15,25,0,24,32.020,0.000,4.508,0.000,22.022,3939.372,214.061,0.000,3.547,9.979,4225.509,0,1785737055947204675,96169967143852,96169967175872,96169967180380,96169967202402,96169971141774,96169971355835,0,0,96169964218549,96169966967662,96169971359382,96169971369361,1,1
51976,550,16,25,0,2,17.502,0.000,8.576,0.000,19.226,606.687,312.005,0.000,2.695,10.349,977.040,0,1785737055957503526,96169977442703,96169977460205,96169977468781,96169977488007,96169978094694,96169978406699,0,0,96169971684892,96169977258317,96169978409394,96169978419743,1,1
51977,550,17,25,0,12,11.602,6279.357,38.001,325.540,17.824,3273.023,185.408,0.000,7.193,12.233,10150.181,1,1785737055962344007,96169982283184,96169982294786,96169988937684,96169988955508,96169992228531,96169992413939,6279357,325540,96169978934248,96169982095743,96169992421132,96169992433365,1,1
51978,550,18,25,0,0,-11.121,5911.048,37.329,334.216,21.300,4904.362,249.457,0.000,8.145,12.293,11467.029,1,1785737055974590157,96169994529334,96169994518213,96170000800806,96170000822106,96170005726468,96170005975925,5911048,334216,96169992931789,96169994307257,96170005984070,96170005996363,1,1
51979,550,19,25,0,11,18.615,5971.150,38.962,308.489,22.883,2105.406,167.724,0.000,6.041,12.013,8651.283,1,1785737055991124553,96170011063730,96170011082345,96170017400946,96170017423829,96170019529235,96170019696959,5971150,308489,96170006512951,96170010873513,96170019703000,96170019715013,1,1
51980,551,0,25,0,2,-12.233,5660.578,418.275,455.613,22.863,1341.013,92.453,0.000,3.587,11.812,7993.961,2,1785737056005989220,96170025928397,96170025916164,96170032450630,96170032473493,96170033814506,96170033906959,5660578,455613,96170020124200,96170025692395,96170033910546,96170033922358,1,1
51981,551,1,25,0,7,-33.663,17570.599,448.429,741.089,21.451,421.209,87.714,0.000,10.700,12.804,19280.332,3,1785737056015303676,96170035242853,96170035209190,96170053969307,96170053990758,96170054411967,96170054499681,17570599,741089,96170034442643,96170036694043,96170054510381,96170054523185,1,1
51982,551,2,25,0,11,13.034,0.000,6.983,0.000,23.745,3381.878,283.651,0.000,6.532,14.698,3730.521,0,1785737056038978404,96170058917581,96170058930615,96170058937598,96170058961343,96170062343221,96170062626872,0,0,96170055044963,96170058787627,96170062633404,96170062648102,1,1
51983,551,3,25,0,24,20.598,0.000,4.349,0.000,26.850,1406.275,267.461,0.000,2.305,17.062,1744.900,0,1785737056048028234,96170067967411,96170067988009,96170067992358,96170068019208,96170069425483,96170069692944,0,0,96170063144021,96170067805688,96170069695249,96170069712311,1,1
51984,551,4,25,0,19,9.938,0.000,3.958,0.000,16.881,3409.881,316.092,0.000,1.683,15.329,3773.762,0,1785737056053002466,96170072941643,96170072951581,96170072955539,96170072972420,96170076382301,96170076698393,0,0,96170070207429,96170072791671,96170076700076,96170076715405,1,1
51985,551,5,25,0,16,13.825,0.000,6.072,0.000,16.741,3066.307,272.460,0.000,8.597,17.633,3401.635,0,1785737056060479789,96170080418966,96170080432791,96170080438863,96170080455604,96170083521911,96170083794371,0,0,96170077175056,96170080234840,96170083802968,96170083820601,1,1
51986,551,6,25,0,14,13.254,0.000,6.132,0.000,17.052,1326.266,292.067,0.000,9.468,13.595,1677.834,0,1785737056069028710,96170088967887,96170088981141,96170088987273,96170089004325,96170090330591,96170090622658,0,0,96170084236841,96170088772290,96170090632126,96170090645721,1,1
51987,551,7,25,0,5,14.246,7920.593,42.511,334.527,18.424,2013.403,228.278,0.000,4.078,17.072,10593.132,1,1785737056072188061,96170092127238,96170092141484,96170100439115,96170100457539,96170102470942,96170102699220,7920593,334527,96170091215790,96170095315763,96170102703298,96170102720370,1,1
51988,551,8,25,0,23,13.576,0.000,4.708,0.000,19.327,3155.543,274.615,0.000,7.584,10.380,3485.733,0,1785737056086205570,96170106144747,96170106158323,96170106163031,96170106182358,96170109337901,96170109612516,0,0,96170103268507,96170105944021,96170109620100,96170109630480,1,1
51989,551,9,25,0,16,18.163,0.000,4.990,0.000,21.410,1123.295,131.777,0.000,9.588,10.480,1319.703,0,1785737056095144052,96170115083229,96170115101392,96170115106382,96170115127792,96170116251087,96170116382864,0,0,96170110169139,96170114872684,96170116392452,96170116402932,1,1
51990,551,10,25,0,0,14.798,0.000,5.069,0.000,22.492,2450.302,128.321,0.000,2.935,10.159,2634.076,0,1785737056100320973,96170120260150,96170120274948,96170120280017,96170120302509,96170122752811,96170122881132,0,0,96170116801979,96170120057651,96170122884067,96170122894226,1,1
51991,551,11,25,0,22,12.733,0.000,4.880,0.000,21.199,4962.070,208.550,0.000,6.743,10.269,5226.444,0,1785737056104810607,96170124749784,96170124762517,96170124767397,96170124788596,96170129750666,96170129959216,0,0,96170123217863,96170124569656,96170129965959,96170129976228,1,1
51992,551,12,25,0,14,13.246,5447.139,33.272,318.877,22.632,3223.472,296.595,0.000,5.821,10.891,9371.945,1,1785737056113679828,96170133619004,96170133632250,96170139431538,96170139454170,96170142677642,96170142974237,5447139,318877,96170130448784,96170133401798,96170142980058,96170142990949,1,1
51993,551,13,25,0,21,26.311,1356.181,33.382,260.719,22.803,0.050,136.616,0.000,7.013,10.951,1854.026,1,1785737056133688936,96170153628112,96170153654423,96170155304705,96170155327508,96170155327558,96170155464174,1356181,260719,96170143279850,96170152934864,96170155471187,96170155482138,0,1
51994,551,14,25,0,9,13.296,0.000,5.310,0.000,23.033,1593.235,133.481,0.000,10.129,11.371,1789.855,0,1785737056140937551,96170160876727,96170160890023,96170160895333,96170160918366,96170162511601,96170162645082,0,0,96170156063066,96170160738930,96170162655211,96170162666582,1,1
51995,551,15,25,0,4,17.955,0.000,7.263,0.000,18.525,1584.279,314.319,0.000,7.434,11.281,1961.056,0,1785737056147825940,96170167765116,96170167783071,96170167790334,96170167808859,96170169393138,96170169707457,0,0,96170163219318,96170167561385,96170169714891,96170169726172,1,1
51996,551,16,25,0,18,11.282,0.000,4.258,0.000,21.149,5010.350,261.010,0.000,7.924,11.081,5327.054,0,1785737056151367437,96170171306613,96170171317895,96170171322153,96170171343302,96170176353652,96170176614662,0,0,96170170232942,96170170841512,96170176622586,96170176633667,1,1
51997,551,17,25,0,19,17.553,6789.955,38.483,338.183,23.023,2343.993,217.648,0.000,10.069,12.744,9791.651,1,1785737056161425657,96170181364833,96170181382386,96170188549007,96170188572030,96170190916023,96170191133671,6789955,338183,96170177085013,96170181200055,96170191143740,96170191156484,1,1
51998,551,18,25,0,24,25.809,6136.050,43.421,134.442,14.096,5569.738,105.889,0.000,5.871,14.206,12049.522,1,1785737056173171479,96170193110655,96170193136464,96170199450377,96170199464473,96170205034211,96170205140100,6136050,134442,96170191547607,96170192883029,96170205145971,96170205160177,1,1
51999,551,19,25,0,6,21.301,5078.839,41.347,311.113,22.482,705.182,117.820,0.000,3.267,16.961,6318.312,1,1785737056191759293,96170211698469,96170211719770,96170217151069,96170217173551,96170217878733,96170217996553,5078839,311113,96170205620921,96170211509346,96170217999820,96170218016781,1,1
52000,552,0,25,0,18,83.588,15180.309,928.530,671.448,44.033,4637.401,157.034,0.000,9.427,18.225,21729.995,2,1785737056199684776,96170219623952,96170219707540,96170236487827,96170236531860,96170241169261,96170241326295,15180309,671448,96170218515997,96170220972701,96170241335722,96170241353947,1,1
52001,552,1,25,0,10,8.427,8364.286,437.059,740.958,18.204,183.183,99.467,0.000,1.723,16.841,9870.148,3,1785737056229869023,96170249808199,96170249816626,96170259358929,96170259377133,96170259560316,96170259659783,8364286,740958,96170241801125,96170249601402,96170259661506,96170259678347,1,1
52002,552,2,25,0,3,11.322,0.000,4.528,0.000,19.767,2891.449,253.335,0.000,7.003,12.864,3200.268,0,1785737056242957552,96170262896728,96170262908050,96170262912578,96170262932345,96170265823794,96170266077129,0,0,96170260249237,96170262721460,96170266084132,96170266096996,1,1
52003,552,3,25,0,9,12.565,0.000,5.801,0.000,20.779,2625.530,310.552,0.000,9.287,11.602,2996.116,0,1785737056249762364,96170269701540,96170269714105,96170269719906,96170269740685,96170272366215,96170272676767,0,0,96170266608665,96170269531052,96170272686054,96170272697656,1,1
52004,552,4,25,0,5,12.444,0.000,4.919,0.000,17.813,5503.694,319.068,0.000,2.275,11.912,5872.125,0,1785737056254290100,96170274229276,96170274241720,96170274246639,96170274264452,96170279768146,96170280087214,0,0,96170272996797,96170274115854,96170280089489,96170280101401,1,1
52005,552,5,25,0,12,9.519,0.000,3.737,0.000,21.089,4601.023,245.821,0.000,9.297,11.572,4902.058,0,1785737056262362718,96170282301894,96170282311413,96170282315150,96170282336239,96170286937262,96170287183083,0,0,96170280486893,96170282126086,96170287192380,96170287203952,1,1
52006,552,6,25,0,1,13.656,0.000,5.901,0.000,18.465,4626.190,287.098,0.000,9.728,11.251,4972.289,0,1785737056268878429,96170288817605,96170288831261,96170288837162,96170288855627,96170293481817,96170293768915,0,0,96170287593852,96170288625746,96170293778643,96170293789894,1,1
52007,552,7,25,0,4,15.340,5455.143,42.659,216.025,21.952,2870.399,118.743,0.000,9.638,12.854,8762.753,1,1785737056277634288,96170297573464,96170297588804,96170303302631,96170303324583,96170306194982,96170306313725,5455143,216025,96170294306292,96170297366246,96170306323363,96170306336217,1,1
52008,552,8,25,0,9,14.117,5289.813,44.934,332.103,23.374,2844.160,178.214,0.000,3.025,13.826,8743.566,1,1785737056289904774,96170309843950,96170309858067,96170315524917,96170315548291,96170318392451,96170318570665,5289813,332103,96170306827748,96170309710921,96170318573690,96170318587516,1,1
52009,552,9,25,0,18,9.809,0.000,4.619,0.000,22.111,166.312,126.767,0.000,5.571,10.399,345.588,0,1785737056304734075,96170324673251,96170324683060,96170324687679,96170324709790,96170324876102,96170325002869,0,0,96170318871288,96170324457237,96170325008440,96170325018839,1,1
52010,552,10,25,0,10,13.206,0.000,5.460,0.000,13.365,2637.563,111.108,0.000,10.981,13.405,2805.088,0,1785737056308319133,96170328258309,96170328271515,96170328276975,96170328290340,96170330927903,96170331039011,0,0,96170325243700,96170328077491,96170331049992,96170331063397,1,1
52011,552,11,25,0,24,16.692,0.000,5.561,0.000,23.123,1249.912,323.627,0.000,2.775,11.842,1633.532,0,1785737056315845648,96170335784824,96170335801516,96170335807077,96170335830200,96170337080112,96170337403739,0,0,96170331464048,96170335601942,96170337406514,96170337418356,1,1
52012,552,12,25,0,6,12.875,4923.978,36.658,230.292,23.054,1190.010,124.753,0.000,6.823,12.053,6560.496,1,1785737056322320312,96170342259488,96170342272363,96170347463291,96170347486345,96170348676355,96170348801108,4923978,230292,96170337741352,96170342071457,96170348807931,96170348819984,1,1
52013,552,13,25,0,1,15.570,5099.276,35.075,310.302,22.783,3891.082,198.211,0.000,3.858,12.433,9588.590,1,1785737056330802168,96170350741344,96170350756914,96170356201567,96170356224350,96170360115432,96170360313643,5099276,310302,96170349098856,96170350549274,96170360317501,96170360329934,1,1
52014,552,14,25,0,13,10.671,0.000,5.010,0.000,19.486,829.234,269.515,0.000,2.976,11.692,1148.584,0,1785737056345383724,96170365322900,96170365333571,96170365338581,96170365358067,96170366187301,96170366456816,0,0,96170360775279,96170365207695,96170366459792,96170366471484,1,1
52015,552,15,25,0,2,13.406,0.000,4.528,0.000,20.078,1885.493,336.140,0.000,2.195,11.551,2273.391,0,1785737056350369388,96170370308564,96170370321970,96170370326498,96170370346576,96170372232069,96170372568209,0,0,96170366845454,96170370116304,96170372570404,96170372581955,1,1
52016,552,16,25,0,24,14.829,0.000,6.432,0.000,17.633,1376.549,317.966,0.000,3.547,12.103,1749.059,0,1785737056356897752,96170376836928,96170376851757,96170376858189,96170376875822,96170378252371,96170378570337,0,0,96170372983508,96170376657493,96170378573884,96170378585987,1,1
52017,552,17,25,0,24,15.671,4018.911,42.389,347.902,17.664,1550.646,214.191,0.000,2.745,12.494,6222.613,1,1785737056363559977,96170383499153,96170383514824,96170387924026,96170387941690,96170389492336,96170389706527,4018911,347902,96170379093177,96170383312535,96170389709272,96170389721766,1,1
52018,552,18,25,0,12,-1.211,5076.443,35.236,225.613,20.739,4102.589,136.666,0.000,4.528,12.213,9612.816,1,1785737056372133805,96170392072981,96170392071770,96170397409062,96170397429801,96170401532390,96170401669056,5076443,225613,96170390253642,96170391866676,96170401673584,96170401685797,1,1
52019,552,19,25,0,22,17.103,4371.282,54.943,303.158,17.693,962.154,108.603,0.000,8.827,12.423,5856.186,1,1785737056387333029,96170407272205,96170407289308,96170412018691,96170412036384,96170412998538,96170413107141,4371282,303158,96170402062673,96170407157141,96170413115968,96170413128391,1,1
52020,553,0,25,0,4,40.156,7698.248,1122.474,510.626,22.212,1612.962,225.473,0.000,1.342,10.720,11244.213,2,1785737056394411675,96170414350851,96170414391007,96170423722355,96170423744567,96170425357529,96170425583002,7698248,510626,96170413431569,96170416290748,96170425584344,96170425595064,1,1
52021,553,1,25,0,11,-33.872,9464.798,418.023,627.285,21.180,75.832,88.686,0.000,9.829,10.820,10682.581,3,1785737056412226060,96170432165236,96170432131364,96170442641470,96170442662650,96170442738482,96170442827168,9464798,627285,96170425952133,96170431905030,96170442836997,96170442847817,1,1
52022,553,2,25,0,7,14.698,0.000,6.262,0.000,17.543,4271.094,171.602,0.000,6.001,9.768,4496.968,0,1785737056425080841,96170445020017,96170445034715,96170445040977,96170445058520,96170449329614,96170449501216,0,0,96170443283894,96170444882881,96170449507217,96170449516985,1,1
52023,553,3,25,0,13,12.424,0.000,4.559,0.000,20.458,1966.666,317.245,0.000,2.645,9.728,2333.725,0,1785737056433547117,96170453486293,96170453498717,96170453503276,96170453523734,96170455490400,96170455807645,0,0,96170449992426,96170453290166,96170455810290,96170455820018,1,1
52024,553,4,25,0,15,20.379,0.000,5.781,0.000,22.232,645.780,204.383,0.000,2.294,10.139,910.988,0,1785737056441046291,96170460985467,96170461005846,96170461011627,96170461033859,96170461679639,96170461884022,0,0,96170456144416,96170460796253,96170461886316,96170461896455,1,1
52025,553,5,25,0,2,9.689,0.000,4.488,0.000,20.328,4236.600,302.346,0.000,4.739,10.189,4588.379,0,1785737056443682632,96170463621808,96170463631497,96170463635985,96170463656313,96170467892913,96170468195259,0,0,96170462388848,96170463423317,96170468199998,96170468210187,1,1
52026,553,6,25,0,10,12.745,0.000,4.708,0.000,22.082,776.916,103.774,0.000,9.017,9.929,939.171,0,1785737056453438535,96170473377711,96170473390456,96170473395164,96170473417246,96170474194162,96170474297936,0,0,96170468610858,96170473187525,96170474306953,96170474316882,1,1
52027,553,7,25,0,16,-56.545,5669.395,38.612,123.862,16.702,1998.074,96.151,0.000,6.191,10.670,7903.112,1,1785737056458911942,96170478851118,96170478794573,96170484626442,96170484643144,96170486641218,96170486737369,5669395,123862,96170474884866,96170478574771,96170486743560,96170486754230,1,1
52028,553,8,25,0,18,10.060,0.000,5.069,0.000,23.664,5228.338,103.865,0.000,10.480,11.772,5393.248,0,1785737056468420352,96170488359528,96170488369588,96170488374657,96170488398321,96170493626659,96170493730524,0,0,96170487300314,96170488134898,96170493741004,96170493752776,1,1
52029,553,9,25,0,9,13.987,0.000,5.240,0.000,21.700,1127.303,282.118,0.000,10.510,11.963,1472.821,0,1785737056478699175,96170498638351,96170498652338,96170498657578,96170498679278,96170499806581,96170500088699,0,0,96170494120054,96170498433888,96170500099209,96170500111172,1,1
52030,553,10,25,0,13,11.833,0.000,6.832,0.000,20.920,819.205,305.943,0.000,3.907,11.512,1180.152,0,1785737056484947495,96170504886671,96170504898504,96170504905336,96170504926256,96170505745461,96170506051404,0,0,96170500366490,96170504691526,96170506055311,96170506066823,1,1
52031,553,11,25,0,16,11.312,0.000,4.589,0.000,21.590,4517.917,105.568,0.000,2.905,10.309,4674.190,0,1785737056487936696,96170507875872,96170507887184,96170507891773,96170507913363,96170512431280,96170512536848,0,0,96170506609159,96170507689424,96170512539753,96170512550062,1,1
52032,553,12,25,0,1,-11.140,5171.722,35.136,125.676,21.350,2693.948,93.876,0.000,1.974,9.838,8142.380,1,1785737056496960507,96170516899683,96170516888543,96170522221077,96170522242427,96170524936375,96170525030251,5171722,125676,96170512937108,96170516672979,96170525032225,96170525042063,1,1
52033,553,13,25,0,7,0.402,4671.494,36.067,213.701,22.462,1115.641,127.519,0.000,9.348,10.339,6206.973,1,1785737056510560384,96170530499560,96170530499962,96170535421224,96170535443686,96170536559327,96170536686846,4671494,213701,96170525436873,96170530302892,96170536696194,96170536706533,1,1
52034,553,14,25,0,16,12.454,0.000,4.779,0.000,22.132,1874.843,103.664,0.000,7.635,11.341,2036.848,0,1785737056520799092,96170540738268,96170540750722,96170540755501,96170540777633,96170542652476,96170542756140,0,0,96170537111512,96170540551760,96170542763775,96170542775116,1,1
52035,553,15,25,0,1,13.175,0.000,4.479,0.000,22.432,2016.068,111.850,0.000,5.751,10.439,2184.194,0,1785737056526923119,96170546862295,96170546875470,96170546879949,96170546902381,96170548918449,96170549030299,0,0,96170543190324,96170546688029,96170549036050,96170549046489,1,1
52036,553,16,25,0,19,12.564,0.000,4.659,0.000,22.312,4968.802,113.613,0.000,8.786,11.582,5142.318,0,1785737056530251156,96170550190332,96170550202896,96170550207555,96170550229867,96170555198669,96170555312282,0,0,96170549535516,96170553081471,96170555321068,96170555332650,1,1
52037,553,17,25,0,8,-66.775,4812.930,45.696,213.921,21.460,2862.975,130.385,0.000,1.512,12.133,8034.237,1,1785737056538857635,96170558796811,96170558730036,96170563802583,96170563824043,96170566687018,96170566817403,4812930,213921,96170555825714,96170558554738,96170566818915,96170566831048,1,1
52038,553,18,25,0,23,0.382,9324.955,45.506,202.409,45.736,999.353,104.746,0.000,3.016,20.368,10746.471,1,1785737056548208298,96170568147474,96170568147856,96170577720726,96170577766462,96170578765815,96170578870561,9324955,202409,96170567354980,96170571890340,96170578873577,96170578893945,1,1
52039,553,19,25,0,2,-2.684,5221.846,38.551,302.427,21.160,4272.928,270.186,0.000,8.997,19.547,10152.958,1,1785737056560713845,96170580653021,96170580650337,96170586213161,96170586234321,96170590507249,96170590777435,5221846,302427,96170579130889,96170580474778,96170590786432,96170590805979,1,1
52040,554,0,25,0,24,12.303,13807.876,2014.436,644.618,21.631,4849.669,297.217,0.000,1.112,25.007,21673.869,2,1785737056572134578,96170592073754,96170592086057,96170608552987,96170608574618,96170613424287,96170613721504,13807876,644618,96170591286539,96170591976913,96170613722616,96170613747623,1,1
52041,554,1,25,0,12,-26.168,10202.730,435.956,764.394,17.412,320.140,93.996,0.000,2.766,16.751,11827.977,3,1785737056599411867,96170619351043,96170619324875,96170630727955,96170630745367,96170631065507,96170631159503,10202730,764394,96170614238202,96170619108239,96170631162269,96170631179020,1,1
52042,554,2,25,0,18,-15.959,7032.219,402.413,459.101,21.220,572.212,93.255,0.000,6.432,14.868,8585.761,2,1785737056612713555,96170632652731,96170632636772,96170640530505,96170640551725,96170641123937,96170641217192,7032219,459101,96170631619225,96170632738172,96170641223624,96170641238492,1,1
52043,554,3,25,0,0,16.853,0.000,4.979,0.000,23.504,3211.469,147.646,0.000,8.897,11.712,3425.060,0,1785737056624498440,96170644437616,96170644454469,96170644459448,96170644482952,96170647694421,96170647842067,0,0,96170641535148,96170644238554,96170647850964,96170647862676,1,1
52044,554,4,25,0,21,14.669,0.000,4.558,0.000,19.717,3243.198,306.394,0.000,5.120,15.830,3609.486,0,1785737056630687238,96170650626414,96170650641083,96170650645641,96170650665358,96170653908556,96170654214950,0,0,96170648137481,96170650447891,96170654220070,96170654235900,1,1
52045,554,5,25,0,10,13.526,0.000,4.959,0.000,21.431,3690.515,228.459,0.000,9.948,14.497,3983.335,0,1785737056636496736,96170656435912,96170656449438,96170656454397,96170656475828,96170660166343,96170660394802,0,0,96170654630159,96170656234786,96170660404750,96170660419247,1,1
52046,554,6,25,0,19,12.605,0.000,4.568,0.000,18.695,2138.367,317.055,0.000,1.001,12.604,2504.895,0,1785737056644190825,96170664130001,96170664142606,96170664147174,96170664165869,96170666304236,96170666621291,0,0,96170660859332,96170663936700,96170666622292,96170666634896,1,1
52047,554,7,25,0,8,-68.448,8962.667,45.615,301.315,22.673,1193.356,241.122,0.000,3.136,19.657,10721.093,1,1785737056648674668,96170668613844,96170668545396,96170677854993,96170677877666,96170679071022,96170679312144,8962667,301315,96170667224090,96170672600256,96170679315280,96170679334937,1,1
52048,554,8,25,0,17,-0.550,3639.130,42.941,243.135,15.750,984.805,100.469,0.000,1.633,13.715,5041.028,1,1785737056662024045,96170681963221,96170681962671,96170685887877,96170685903627,96170686888432,96170686988901,3639130,243135,96170679825666,96170684345747,96170686990534,96170687004249,1,1
52049,554,9,25,0,4,13.466,0.000,5.150,0.000,18.254,5430.257,318.336,0.000,3.697,10.931,5800.091,0,1785737056668939335,96170688878511,96170688891977,96170688897127,96170688915381,96170694345638,96170694663974,0,0,96170687553078,96170688657828,96170694667671,96170694678602,1,1
52050,554,10,25,0,5,10.851,0.000,4.729,0.000,23.193,5724.769,103.864,0.000,3.918,10.319,5881.643,0,1785737056675858352,96170695797528,96170695808379,96170695813108,96170695836301,96170701561070,96170701664934,0,0,96170695136470,96170699126277,96170701668852,96170701679171,1,1
52051,554,11,25,0,21,21.621,0.000,8.215,0.000,16.271,139.972,496.952,0.000,1.342,10.490,694.863,0,1785737056688431134,96170708370310,96170708391931,96170708400146,96170708416417,96170708556389,96170709053341,0,0,96170702194266,96170708173391,96170709054683,96170709065173,1,1
52052,554,12,25,0,6,9.198,4752.636,31.880,344.105,23.163,2588.432,297.597,0.000,1.743,10.119,8058.873,1,1785737056692655601,96170712594777,96170712603975,96170717732596,96170717755759,96170720344191,96170720641788,4752636,344105,96170709460544,96170712403018,96170720643531,96170720653650,1,1
52053,554,13,25,0,10,19.177,4458.245,33.132,339.356,22.623,1687.071,227.857,0.000,4.489,10.349,6802.299,1,1785737056705376490,96170725315666,96170725334843,96170730165576,96170730188199,96170731875270,96170732103127,4458245,339356,96170720996042,96170725105163,96170732107616,96170732117965,1,1
52054,554,14,25,0,23,15.610,0.000,5.551,0.000,19.436,548.318,331.521,0.000,3.647,10.770,934.853,0,1785737056717456689,96170737395865,96170737411475,96170737417026,96170737436462,96170737984780,96170738316301,0,0,96170732602934,96170737234704,96170738319948,96170738330718,1,1
52055,554,15,25,0,16,15.439,0.000,4.509,0.000,21.841,2959.917,91.341,0.000,2.926,11.481,3107.454,0,1785737056721915055,96170741854231,96170741869670,96170741874179,96170741896020,96170744855937,96170744947278,0,0,96170738805177,96170741651832,96170744950204,96170744961685,1,1
52056,554,16,25,0,21,10.971,0.000,3.607,0.000,18.174,3631.836,327.244,0.000,9.267,10.069,4011.168,0,1785737056727445449,96170747384625,96170747395596,96170747399203,96170747417377,96170751049213,96170751376457,0,0,96170745354231,96170747203426,96170751385724,96170751395793,1,1
52057,554,17,25,0,17,-0.129,5418.996,39.543,197.731,22.402,3284.245,196.278,0.000,6.222,16.510,9181.798,1,1785737056735065679,96170755004855,96170755004726,96170760660996,96170760683398,96170763967643,96170764163921,5418996,197731,96170751706095,96170754793911,96170764170143,96170764186653,1,1
52058,554,18,25,0,12,14.178,4509.972,39.995,223.829,17.252,1587.826,118.191,0.000,4.058,12.834,6528.135,1,1785737056749367832,96170769307008,96170769321186,96170774094982,96170774112234,96170775700060,96170775818251,4509972,223829,96170764706588,96170769111443,96170775822309,96170775835143,1,1
52059,554,19,25,0,16,-66.965,8789.291,51.247,186.159,46.106,1037.144,99.947,0.000,0.752,16.861,10160.542,1,1785737056757566968,96170777506144,96170777439179,96170786465876,96170786511982,96170787549126,96170787649073,8789291,186159,96170776404911,96170780362298,96170787649825,96170787666686,1,1
52060,555,0,25,0,1,-21.128,4953.543,432.781,432.621,22.111,192.761,72.977,0.000,9.949,13.345,6108.960,2,1785737056769158521,96170789097697,96170789076569,96170794895514,96170794917625,96170795110386,96170795183363,4953543,432621,96170788119495,96170791589147,96170795193312,96170795206657,1,1
52061,555,1,25,0,8,14.768,4341.587,33.273,292.858,22.873,1172.277,231.503,0.000,9.118,13.425,6131.682,1,1785737056780677719,96170800616895,96170800631663,96170805299381,96170805322254,96170806494531,96170806726034,4341587,292858,96170795661259,96170800392896,96170806735152,96170806748577,1,1
52062,555,2,25,0,3,11.071,0.000,4.218,0.000,20.849,973.424,208.852,0.000,9.918,13.335,1241.667,0,1785737056791860176,96170811799352,96170811810423,96170811814641,96170811835490,96170812808914,96170813017766,0,0,96170807261688,96170811611911,96170813027684,96170813041019,1,1
52063,555,3,25,0,21,11.262,0.000,4.999,0.000,23.495,1971.895,187.842,0.000,2.074,11.431,2212.998,0,1785737056797380721,96170817319897,96170817331159,96170817336158,96170817359653,96170819331548,96170819519390,0,0,96170813536738,96170817142936,96170819521464,96170819532895,1,1
52064,555,4,25,0,0,11.492,0.000,5.571,0.000,19.246,3366.940,283.982,0.000,7.223,12.354,3706.808,0,1785737056802073055,96170822012231,96170822023723,96170822029294,96170822048540,96170825415480,96170825699462,0,0,96170819772214,96170821835000,96170825706685,96170825719039,1,1
52065,555,5,25,0,11,14.448,0.000,4.779,0.000,21.580,2145.110,196.428,0.000,1.714,19.897,2403.956,0,1785737056809676995,96170829616171,96170829630619,96170829635398,96170829656978,96170831802088,96170831998516,0,0,96170826252007,96170829431646,96170832000230,96170832020127,1,1
52066,555,6,25,0,16,14.468,0.000,5.260,0.000,23.784,1086.607,100.608,0.000,3.847,13.376,1247.950,0,1785737056817177742,96170837116918,96170837131386,96170837136646,96170837160430,96170838247037,96170838347645,0,0,96170832403886,96170836922955,96170838351492,96170838364868,1,1
52067,555,7,25,0,12,15.259,5060.002,41.509,313.768,22.883,3712.808,153.267,0.000,6.212,13.535,9339.243,1,1785737056820958728,96170840897904,96170840913163,96170846328442,96170846351325,96170850064133,96170850217400,5060002,313768,96170838716456,96170840700675,96170850223612,96170850237147,1,1
52068,555,8,25,0,23,13.706,0.000,5.581,0.000,19.015,3263.997,348.814,0.000,6.502,11.712,3669.327,0,1785737056832567143,96170852506319,96170852520025,96170852525606,96170852544621,96170855808618,96170856157432,0,0,96170850488508,96170852304772,96170856163934,96170856175646,1,1
